version,doi,id,v01,v02,v03,v04,v05,v06,v07,v08,v10,v11,v12_01,v12_02,v12_03,v12_04,v12_05,v12_06,v12_07,v12_08,v12_09,v12_10,v12_11,v13,v14,v15,v16,v17,v18,v19,v20,v21
1.0 (2020-12-01),doi:10.11587/XJZPCU,1122,396,"- einen Schwerpunkt auf Maßnahmen zur Prävention setzen,",SPÖ für Prävention (Sicherheit),20,1100000,1,0,1,14401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1123,397,"- die internationale Kooperation in der Bekämpfung der Kriminalität sowie ihrer sozialen Ursachen intensivieren,",SPÖ für internationale Kooperation bei der Kriminalitätsbekämpfung,20,1100000,1,0,1,14204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1124,397,"- die internationale Kooperation in der Bekämpfung der Kriminalität sowie ihrer sozialen Ursachen intensivieren,",SPÖ für internationale Kooperation bei der Bekämpfung von sozialen Kriminalitätsursachen,20,1100000,1,0,1,14204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1125,398,"- die Gewalt in der Familie und in persönlichen Beziehungen sowie in der Schule gezielt bekämpfen, dabei das Waffengesetz entsprechend streng kontrollieren,",SPÖ gegen Gewalt in der Familie,20,1100000,1,0,-1,14312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1126,398,"- die Gewalt in der Familie und in persönlichen Beziehungen sowie in der Schule gezielt bekämpfen, dabei das Waffengesetz entsprechend streng kontrollieren,",SPÖ gegen Gewalt in Beziehungen,20,1100000,1,0,-1,14312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1127,398,"- die Gewalt in der Familie und in persönlichen Beziehungen sowie in der Schule gezielt bekämpfen, dabei das Waffengesetz entsprechend streng kontrollieren,",SPÖ gegen Gewalt in Schulen,20,1100000,1,0,-1,14104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1128,398,"- die Gewalt in der Familie und in persönlichen Beziehungen sowie in der Schule gezielt bekämpfen, dabei das Waffengesetz entsprechend streng kontrollieren,",SPÖ für Kontrolle des Waffengesetzes,20,1100000,1,0,-1,14408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1129,399,"- im Kampf gegen Gewalt gegen Frauen den Gewaltschutz verbessern,",SPÖ für besseren Gewaltschutz,20,1100000,1,0,-1,14312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1130,399,"- im Kampf gegen Gewalt gegen Frauen den Gewaltschutz verbessern,",SPÖ gegen Gewalt gegen Frauen,20,1100000,1,0,-1,14312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1131,400,"- den Drogenhandel bekämpfen, Dealer bestrafen, keinerlei Drogen legalisieren, aber Drogenkranken mit individuellen Programmen helfen,",SPÖ gegen Drogenhandel,20,1100000,1,0,-1,14406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1132,400,"- den Drogenhandel bekämpfen, Dealer bestrafen, keinerlei Drogen legalisieren, aber Drogenkranken mit individuellen Programmen helfen,",SPÖ für Bestrafung von Drogendealern,20,1100000,1,0,1,14301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1133,400,"- den Drogenhandel bekämpfen, Dealer bestrafen, keinerlei Drogen legalisieren, aber Drogenkranken mit individuellen Programmen helfen,",SPÖ gegen Legalisierung von Drogen,20,1100000,1,0,-1,14406,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1134,400,"- den Drogenhandel bekämpfen, Dealer bestrafen, keinerlei Drogen legalisieren, aber Drogenkranken mit individuellen Programmen helfen,",SPÖ für Hilfe für Drogenkranke,20,1100000,1,0,1,14407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1135,400,"- den Drogenhandel bekämpfen, Dealer bestrafen, keinerlei Drogen legalisieren, aber Drogenkranken mit individuellen Programmen helfen,",SPÖ für individuelle Programme für Drogenkranke,20,1100000,1,0,1,14407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1136,401,"- den Opferschutz generell ausbauen,",SPÖ für Ausbau des Opferschutzes,20,1100000,1,0,1,14309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1137,402,"- einen zeitgemäßen Strafvollzug, einschließlich zeitgemäßer Jugendgerichtsbarkeit, gewährleisten – mit Gefängnisstrafen dann, wenn sie sachlich geboten und im Interesse der BürgerInnen sind, aber unter Ausschöpfung aller zielführenden alternativen Möglichkeiten und mit besonderem Akzent auf (Re-)Sozialisierung",SPÖ für zeitgemäßen Strafvollzug,20,1100000,1,0,-1,14301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1138,402,"- einen zeitgemäßen Strafvollzug, einschließlich zeitgemäßer Jugendgerichtsbarkeit, gewährleisten – mit Gefängnisstrafen dann, wenn sie sachlich geboten und im Interesse der BürgerInnen sind, aber unter Ausschöpfung aller zielführenden alternativen Möglichkeiten und mit besonderem Akzent auf (Re-)Sozialisierung",SPÖ für zeitgemäße Jugendgerichtsbarkeit,20,1100000,1,0,-1,14302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1139,402,"- einen zeitgemäßen Strafvollzug, einschließlich zeitgemäßer Jugendgerichtsbarkeit, gewährleisten – mit Gefängnisstrafen dann, wenn sie sachlich geboten und im Interesse der BürgerInnen sind, aber unter Ausschöpfung aller zielführenden alternativen Möglichkeiten und mit besonderem Akzent auf (Re-)Sozialisierung",SPÖ für* Gefängnisstrafen,20,1100000,1,0,.5,14302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1140,402,"- einen zeitgemäßen Strafvollzug, einschließlich zeitgemäßer Jugendgerichtsbarkeit, gewährleisten – mit Gefängnisstrafen dann, wenn sie sachlich geboten und im Interesse der BürgerInnen sind, aber unter Ausschöpfung aller zielführenden alternativen Möglichkeiten und mit besonderem Akzent auf (Re-)Sozialisierung",SPÖ für Sachlichkeit bei Gefängnisstrafen,20,1100000,1,0,.5,14302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1141,402,"- einen zeitgemäßen Strafvollzug, einschließlich zeitgemäßer Jugendgerichtsbarkeit, gewährleisten – mit Gefängnisstrafen dann, wenn sie sachlich geboten und im Interesse der BürgerInnen sind, aber unter Ausschöpfung aller zielführenden alternativen Möglichkeiten und mit besonderem Akzent auf (Re-)Sozialisierung",SPÖ für Interesse der Bürger,20,1100000,1,0,1,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1142,402,"- einen zeitgemäßen Strafvollzug, einschließlich zeitgemäßer Jugendgerichtsbarkeit, gewährleisten – mit Gefängnisstrafen dann, wenn sie sachlich geboten und im Interesse der BürgerInnen sind, aber unter Ausschöpfung aller zielführenden alternativen Möglichkeiten und mit besonderem Akzent auf (Re-)Sozialisierung",SPÖ für Alternativen zur Gefängnisstrafen,20,1100000,1,0,1,14307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1143,402,"- einen zeitgemäßen Strafvollzug, einschließlich zeitgemäßer Jugendgerichtsbarkeit, gewährleisten – mit Gefängnisstrafen dann, wenn sie sachlich geboten und im Interesse der BürgerInnen sind, aber unter Ausschöpfung aller zielführenden alternativen Möglichkeiten und mit besonderem Akzent auf (Re-)Sozialisierung",SPÖ für Sozialisierung von Straftätern,20,1100000,1,0,1,14405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1144,402,"- einen zeitgemäßen Strafvollzug, einschließlich zeitgemäßer Jugendgerichtsbarkeit, gewährleisten – mit Gefängnisstrafen dann, wenn sie sachlich geboten und im Interesse der BürgerInnen sind, aber unter Ausschöpfung aller zielführenden alternativen Möglichkeiten und mit besonderem Akzent auf (Re-)Sozialisierung",SPÖ für Resozialisierung von Straftätern,20,1100000,1,0,1,14405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1145,403,Projekt 16: Äußere Sicherheit und Neutralität,SPÖ für Projekt 16,20,1100000,1,0,1,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1146,403,Projekt 16: Äußere Sicherheit und Neutralität,SPÖ spricht über äußere Sicherheit,20,1100000,1,0,0,15101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1147,403,Projekt 16: Äußere Sicherheit und Neutralität,SPÖ spricht über Neutralität,20,1100000,1,0,0,16108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1148,404,Der äußeren Sicherheit Österreichs dient am besten eine aktive Neutralitätspolitik.,SPÖ für äußere Sicherheit,20,1100000,1,0,1,15101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1149,404,Der äußeren Sicherheit Österreichs dient am besten eine aktive Neutralitätspolitik.,SPÖ für aktive Neutralitätspolitik,20,1100000,1,0,1,16108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1150,405,"Auf dieser Basis setzen wir uns innerhalb der EU und darüber hinaus für Frieden, Menschenrechte, Demokratie, Herrschaft des Rechts und sozialen Ausgleich ein und initiieren entsprechende Initiativen in UNO, Europarat und OSZE.",SPÖ für aktive Neutralitätspolitik,20,1100000,1,0,1,16108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1151,405,"Auf dieser Basis setzen wir uns innerhalb der EU und darüber hinaus für Frieden, Menschenrechte, Demokratie, Herrschaft des Rechts und sozialen Ausgleich ein und initiieren entsprechende Initiativen in UNO, Europarat und OSZE.",SPÖ für Frieden,20,1100000,1,0,-1,16301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1152,405,"Auf dieser Basis setzen wir uns innerhalb der EU und darüber hinaus für Frieden, Menschenrechte, Demokratie, Herrschaft des Rechts und sozialen Ausgleich ein und initiieren entsprechende Initiativen in UNO, Europarat und OSZE.",SPÖ für Menschenrechte,20,1100000,1,0,1,19801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1153,405,"Auf dieser Basis setzen wir uns innerhalb der EU und darüber hinaus für Frieden, Menschenrechte, Demokratie, Herrschaft des Rechts und sozialen Ausgleich ein und initiieren entsprechende Initiativen in UNO, Europarat und OSZE.",SPÖ für Demokratie,20,1100000,1,0,1,21110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1154,405,"Auf dieser Basis setzen wir uns innerhalb der EU und darüber hinaus für Frieden, Menschenrechte, Demokratie, Herrschaft des Rechts und sozialen Ausgleich ein und initiieren entsprechende Initiativen in UNO, Europarat und OSZE.",SPÖ für Rechtsstaatlichkeit,20,1100000,1,0,1,21907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1155,405,"Auf dieser Basis setzen wir uns innerhalb der EU und darüber hinaus für Frieden, Menschenrechte, Demokratie, Herrschaft des Rechts und sozialen Ausgleich ein und initiieren entsprechende Initiativen in UNO, Europarat und OSZE.",SPÖ für sozialen Ausgleich,20,1100000,1,0,1,11104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1156,405,"Auf dieser Basis setzen wir uns innerhalb der EU und darüber hinaus für Frieden, Menschenrechte, Demokratie, Herrschaft des Rechts und sozialen Ausgleich ein und initiieren entsprechende Initiativen in UNO, Europarat und OSZE.",SPÖ für Einsatz für Frieden in der EU,20,1100000,1,0,-1,16301,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1157,405,"Auf dieser Basis setzen wir uns innerhalb der EU und darüber hinaus für Frieden, Menschenrechte, Demokratie, Herrschaft des Rechts und sozialen Ausgleich ein und initiieren entsprechende Initiativen in UNO, Europarat und OSZE.",SPÖ für Einsatz für Menschenrechte in der EU,20,1100000,1,0,1,19801,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1158,405,"Auf dieser Basis setzen wir uns innerhalb der EU und darüber hinaus für Frieden, Menschenrechte, Demokratie, Herrschaft des Rechts und sozialen Ausgleich ein und initiieren entsprechende Initiativen in UNO, Europarat und OSZE.",SPÖ für Einsatz für Demokratie in der EU,20,1100000,1,0,1,17401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1159,405,"Auf dieser Basis setzen wir uns innerhalb der EU und darüber hinaus für Frieden, Menschenrechte, Demokratie, Herrschaft des Rechts und sozialen Ausgleich ein und initiieren entsprechende Initiativen in UNO, Europarat und OSZE.",SPÖ für Einsatz von Rechtsstaatlichkeit in der EU,20,1100000,1,0,1,21907,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1160,405,"Auf dieser Basis setzen wir uns innerhalb der EU und darüber hinaus für Frieden, Menschenrechte, Demokratie, Herrschaft des Rechts und sozialen Ausgleich ein und initiieren entsprechende Initiativen in UNO, Europarat und OSZE.",SPÖ für Einsatz für sozialen Ausgleich in der EU,20,1100000,1,0,1,17507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1161,405,"Auf dieser Basis setzen wir uns innerhalb der EU und darüber hinaus für Frieden, Menschenrechte, Demokratie, Herrschaft des Rechts und sozialen Ausgleich ein und initiieren entsprechende Initiativen in UNO, Europarat und OSZE.",SPÖ für Initiativen in der UNO,20,1100000,1,0,1,16102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
1.0 (2020-12-01),doi:10.11587/XJZPCU,1162,405,"Auf dieser Basis setzen wir uns innerhalb der EU und darüber hinaus für Frieden, Menschenrechte, Demokratie, Herrschaft des Rechts und sozialen Ausgleich ein und initiieren entsprechende Initiativen in UNO, Europarat und OSZE.",SPÖ für Initiativen im Europarat,20,1100000,1,0,1,16105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1100000,Den Wohlstand gerecht verteilen. 20 Projekte für mehr Fairness in Österreich. Wahlmanifest der Sozialdemokratischen Partei Österreichs
